sigungu	dangi	area	cntr_ym	cntr_d	price	dong	floor	built_year	road_nm	trns_type	agent_gu	register_ymd
서울특별시 용산구 이태원동	청화1	106.12	202401	20	197000	7	7	1982	장문로 27	중개거래	서울 용산구	24.02.06
서울특별시 용산구 이태원동	주공1	84.66	202311	30	155000	-	1	1993	녹사평대로 286	중개거래	서울 용산구	-
서울특별시 용산구 이태원동	청화1	174.38	202311	25	300000	2	10	1982	장문로 27	중개거래	경기 화성시 서울 용산구	24.01.30
서울특별시 용산구 이태원동	청화1	174.38	202311	4	305000	2	12	1982	장문로 27	중개거래	서울 용산구	24.03.27
서울특별시 용산구 이태원동	청화1	142.71	202311	3	267500	4	10	1982	장문로 27	중개거래	서울 용산구	24.01.26
서울특별시 용산구 이태원동	남산대림	59.92	202310	26	135000	105	4	1994	녹사평대로 254	중개거래	서울 용산구	23.12.29
서울특별시 용산구 이태원동	남산대림	59.92	202310	14	138000	106	1	1994	녹사평대로 254	중개거래	서울 용산구	23.12.18
서울특별시 용산구 이태원동	남산대림	84.75	202310	14	170000	107	1	1994	녹사평대로 254	중개거래	서울 용산구	23.12.18
서울특별시 용산구 이태원동	청화1	104.66	202310	5	219000	8	6	1982	장문로 27	중개거래	서울 용산구	24.01.30
서울특별시 용산구 이태원동	청화1	142.74	202309	16	265000	3	12	1982	장문로 27	중개거래	서울 용산구	24.01.04
서울특별시 용산구 이태원동	준아트빌	227.36	202309	7	232000	-	6	2008	이태원로27나길 40	중개거래	서울 서초구	24.01.31
서울특별시 용산구 이태원동	청화1	174.38	202309	5	313500	2	11	1982	장문로 27	중개거래	서울 용산구	24.01.31
서울특별시 용산구 이태원동	청화1	174.38	202308	25	238000	6	11	1982	장문로 27	직거래	-	23.09.20
서울특별시 용산구 이태원동	남산힐레지던스	202.77	202308	10	240000	-	2	1973	이태원로27다길 11	중개거래	서울 용산구	23.10.31
서울특별시 용산구 이태원동	청화1	105.75	202308	9	213000	-	8	1982	장문로 27	중개거래	서울 용산구	-
서울특별시 용산구 이태원동	청화1	106.12	202308	9	210000	7	10	1982	장문로 27	중개거래	서울 용산구	23.09.15
서울특별시 용산구 이태원동	청화1	142.68	202308	6	260000	-	9	1982	장문로 27	중개거래	서울 용산구	-
서울특별시 용산구 이태원동	청화1	105.75	202308	5	213000	9	8	1982	장문로 27	중개거래	서울 용산구	24.02.29
서울특별시 용산구 이태원동	청화1	105.72	202308	5	200000	9	4	1982	장문로 27	중개거래	서울 용산구	23.10.31
서울특별시 용산구 이태원동	청화1	105.75	202308	5	213000	-	8	1982	장문로 27	중개거래	서울 용산구	-
서울특별시 용산구 이태원동	남산대림	59.92	202307	26	117500	105	1	1994	녹사평대로 254	중개거래	서울 성북구	23.08.10
서울특별시 용산구 이태원동	청화1	105.75	202307	24	208000	9	9	1982	장문로 27	중개거래	서울 용산구	23.10.10
서울특별시 용산구 이태원동	청화1	142.71	202307	22	260000	4	11	1982	장문로 27	중개거래	서울 용산구	23.08.29
서울특별시 용산구 이태원동	메이(124-12)	159.63	202307	21	218700	-	3	2002	이태원로27나길 36	직거래	-	23.08.30
서울특별시 용산구 이태원동	메이(124-12)	159.63	202307	21	218700	-	3	2002	이태원로27나길 36	직거래	-	-
서울특별시 용산구 이태원동	청화1	106.12	202307	20	207500	7	7	1982	장문로 27	중개거래	서울 용산구	23.10.30
서울특별시 용산구 이태원동	청화1	142.71	202307	15	255000	4	7	1982	장문로 27	중개거래	서울 용산구	23.09.21
서울특별시 용산구 이태원동	남산대림	59.92	202307	10	120000	102	5	1994	녹사평대로 254	중개거래	서울 용산구	23.09.26
서울특별시 용산구 이태원동	청화1	174.38	202307	3	307000	2	12	1982	장문로 27	중개거래	서울 용산구	23.11.14
서울특별시 용산구 이태원동	청화1	105.75	202307	1	200000	9	4	1982	장문로 27	중개거래	서울 송파구 서울 용산구	23.09.20
서울특별시 용산구 이태원동	남산대림	84.75	202306	23	150000	107	3	1994	녹사평대로 254	중개거래	경기 안양동안구 서울 용산구	23.07.31
서울특별시 용산구 이태원동	청화1	106.12	202306	11	190000	7	4	1982	장문로 27	중개거래	서울 용산구	23.07.10
서울특별시 용산구 이태원동	청화1	106.12	202306	11	190000	-	4	1982	장문로 27	중개거래	서울 용산구	-
서울특별시 용산구 이태원동	청화1	106.12	202306	10	180000	7	2	1982	장문로 27	중개거래	서울 용산구	23.09.26
서울특별시 용산구 이태원동	청화1	174.38	202306	8	325000	5	12	1982	장문로 27	중개거래	서울 용산구	23.10.24
서울특별시 용산구 이태원동	청화1	174.38	202306	6	300000	5	3	1982	장문로 27	중개거래	서울 용산구	23.08.18
서울특별시 용산구 한남동	형우베스트빌3차	237.05	202405	20	330000	-	5	2000	독서당로 90	직거래	-	24.05.21
서울특별시 용산구 한남동	한남더힐	208.478	202404	16	890000	-	3	2011	독서당로 111	직거래	-	-
서울특별시 용산구 한남동	나인원한남	244.3478	202404	11	1200000	106동	4	2019	한남대로 91	중개거래	서울 강남구, 서울 용산구	24.05.13
서울특별시 용산구 한남동	한남더힐	240.23	202404	10	1200000	-	-2	2011	독서당로 111	중개거래	서울 강남구	-
서울특별시 용산구 한남동	한남더힐	240.23	202404	10	1200000	-	-2	2011	독서당로 111	중개거래	서울 강남구	-
서울특별시 용산구 한남동	나인원한남	206.8953	202404	9	1030000	-	6	2019	한남대로 91	중개거래	서울 성동구	-
서울특별시 용산구 한남동	리버탑	59.57	202404	2	117500	-	9	2001	독서당로6길 16	중개거래	서울 용산구	-
서울특별시 용산구 한남동	한남아이파크애비뉴	46.2439	202404	1	89000	-	15	2017	독서당로 46	중개거래	서울 용산구	24.04.30
서울특별시 용산구 한남동	한남더힐	59.686	202403	19	317000	-	6	2011	독서당로 111	중개거래	서울 용산구	-
서울특별시 용산구 한남동	한남더힐	177.764	202403	5	743000	-	2	2011	독서당로 111	중개거래	서울 강남구, 서울 성동구	-
서울특별시 용산구 한남동	한남더힐	235.312	202402	29	955000	-	11	2011	독서당로 111	중개거래	서울 용산구	-
서울특별시 용산구 한남동	한남힐스테이트	151.071	202402	25	255000	102	3	2003	장문로 141	중개거래	서울 용산구	24.05.07
서울특별시 용산구 한남동	나인원한남	206.8953	202402	20	995000	-	3	2019	한남대로 91	중개거래	서울 용산구	-
서울특별시 용산구 한남동	나인원한남	206.8953	202402	16	983000	-	3	2019	한남대로 91	중개거래	서울 용산구	-
서울특별시 용산구 한남동	한남파라곤	82.624	202402	7	160000	-	4	2011	한남대로27길 52	중개거래	서울 용산구	-
서울특별시 용산구 한남동	한남아이파크애비뉴	46.2439	202402	5	87000	-	11	2017	독서당로 46	중개거래	서울 용산구	24.02.05
서울특별시 용산구 한남동	한남해피트리	65.17	202402	1	134500	101동	4	2016	한남대로27길 60	중개거래	서울 용산구	24.03.14
서울특별시 용산구 한남동	나인원한남	206.8953	202401	12	970000	-	3	2019	한남대로 91	중개거래	서울 서초구 서울 용산구	-
서울특별시 용산구 한남동	한남더힐	235.312	202401	10	945000	120	7	2011	독서당로 111	중개거래	서울 용산구	24.05.10
서울특별시 용산구 한남동	한남하우스	60.63	202401	6	40500	-	5	1970	한남대로28가길 5	중개거래	서울 용산구	24.03.25
서울특별시 용산구 한남동	한남더힐	59.686	202312	14	308000	132	7	2011	독서당로 111	중개거래	서울 구로구 서울 용산구	24.01.16
서울특별시 용산구 한남동	리버탑	84.77	202312	5	158000	-	9	2001	독서당로6길 16	중개거래	서울 용산구	-
서울특별시 용산구 한남동	트윈빌비동	179.55	202311	30	290000	1	3	2008	유엔빌리지길 289	중개거래	서울 용산구	24.01.26
서울특별시 용산구 한남동	트윈빌비동	179.55	202311	30	290000	-	3	2008	유엔빌리지길 289	중개거래	서울 용산구	-
서울특별시 용산구 한남동	유엔맨숀	159.5	202311	14	150000	-	1	1973	독서당로 108	중개거래	서울 용산구	24.02.14
서울특별시 용산구 한남동	한남힐스테이트	129.059	202311	11	206100	104	2	2003	장문로 141	중개거래	서울 용산구	23.11.20
서울특별시 용산구 한남동	효성빌리지	84.97	202311	10	174000	-	3	2000	유엔빌리지3길 2	직거래	-	23.11.20
서울특별시 용산구 한남동	효성빌리지	84.97	202311	5	175000	-	1	2000	유엔빌리지3길 2	중개거래	서울 용산구	23.12.01
서울특별시 용산구 한남동	대성이태리하우스	84.5	202311	3	144000	-	3	2006	한남대로27길 42	중개거래	서울 용산구	24.02.14
서울특별시 용산구 한남동	나인원한남	206.8953	202310	28	930000	102동	4	2019	한남대로 91	중개거래	서울 용산구	24.01.05
서울특별시 용산구 한남동	한남더힐	235.312	202310	26	950000	120	9	2011	독서당로 111	중개거래	서울 용산구	23.12.11
서울특별시 용산구 한남동	한남아이파크애비뉴	49.6971	202310	12	89500	-	10	2017	독서당로 46	중개거래	서울 용산구	24.03.12
서울특별시 용산구 한남동	뉴캐슬하우스	83.6	202310	11	130000	-	5	2003	대사관로7길 8	중개거래	서울 용산구	24.02.15
서울특별시 용산구 한남동	한남더힐	59.686	202310	5	315000	132	1	2011	독서당로 111	중개거래	서울 강남구	23.12.29
서울특별시 용산구 한남동	한남하우스	60.63	202309	26	37500	-	4	1970	한남대로28가길 5	중개거래	서울 강남구	23.11.27
서울특별시 용산구 한남동	한남하우스	60.63	202309	21	38000	-	3	1970	한남대로28가길 5	중개거래	서울 용산구	23.11.28
서울특별시 용산구 한남동	한남더힐	59.686	202309	19	300000	131	1	2011	독서당로 111	중개거래	서울 강동구 서울 용산구	24.01.04
서울특별시 용산구 한남동	한남힐스테이트	84.757	202309	16	193000	105	11	2003	장문로 141	중개거래	서울 용산구	24.01.10
서울특별시 용산구 한남동	트윈빌비동	179.55	202309	14	290000	-	3	2008	유엔빌리지길 289	중개거래	서울 용산구	-
서울특별시 용산구 한남동	한남아이파크애비뉴	45.717	202309	4	89000	-	4	2017	독서당로 46	중개거래	서울 용산구	23.09.25
서울특별시 용산구 한남동	대성이태리하우스	110.35	202308	29	173000	-	2	2006	한남대로27길 42	중개거래	서울 용산구	23.09.18
서울특별시 용산구 한남동	한남더힐	240.305	202308	27	1030000	108	-1	2011	독서당로 111	중개거래	서울 강남구	23.10.06
서울특별시 용산구 한남동	힐탑트레져1동	231.19	202308	25	495000	1	11	2003	유엔빌리지길 200-16	중개거래	서울 용산구	24.01.19
서울특별시 용산구 한남동	현대하이페리온	203.76	202308	18	434000	101	15	2002	서빙고로 413	중개거래	서울 강남구	23.09.14
서울특별시 용산구 한남동	파르크한남	268.67	202308	17	1800000	-	4	2020	유엔빌리지길 80-36	중개거래	서울 강남구, 인천 부평구	24.03.08
서울특별시 용산구 한남동	한남힐스테이트	84.785	202307	29	185000	106	7	2003	장문로 141	중개거래	서울 용산구	23.10.20
서울특별시 용산구 한남동	한남더힐	59.7	202307	28	298000	131	5	2011	독서당로 111	중개거래	서울 서초구 서울 용산구	23.09.13
서울특별시 용산구 한남동	한남더힐	59.686	202307	26	313000	132	2	2011	독서당로 111	중개거래	서울 성동구 서울 용산구	23.08.31
서울특별시 용산구 한남동	태성1	59.95	202307	22	91700	-	3	1975	대사관로24길 8	중개거래	서울 용산구	23.09.18
서울특별시 용산구 한남동	르가든더메인한남	239.67	202307	21	495000	-	4	2019	한남대로10길 16	중개거래	서울 강남구	23.07.21
서울특별시 용산구 한남동	한남더힐	208.478	202307	21	850000	102	2	2011	독서당로 111	중개거래	서울 용산구	24.01.19
서울특별시 용산구 한남동	대림아르빌	84.57	202307	12	141000	101	1	2005	대사관로11길 21	중개거래	서울 용산구	23.08.14
서울특별시 용산구 한남동	르가든더메인한남	237.52	202307	7	520000	-	3	2019	한남대로10길 16	직거래	-	23.07.11
서울특별시 용산구 한남동	한남더힐	59.686	202307	5	310000	132	8	2011	독서당로 111	중개거래	서울 용산구	23.10.31
서울특별시 용산구 한남동	한남더힐	59.686	202307	5	310000	-	8	2011	독서당로 111	중개거래	서울 용산구	-
서울특별시 용산구 한남동	나인원한남	206.8953	202306	28	900000	103동	6	2019	한남대로 91	중개거래	서울 용산구	23.10.13
서울특별시 용산구 한남동	한남파라곤	116.0224	202306	24	187000	한남파라곤 101	2	2011	한남대로27길 52	중개거래	서울 용산구	23.08.11
서울특별시 용산구 한남동	르가든더메인한남	227.37	202306	21	465000	-	2	2019	한남대로10길 16	중개거래	서울 서초구	23.07.25
서울특별시 용산구 한남동	한남동동원베네스트	102.59	202306	8	128000	동원베네스트	2	2010	독서당로 22	중개거래	서울 용산구	23.06.20
서울특별시 용산구 한남동	한남동동원베네스트	81.83	202306	4	120000	동원베네스트	9	2010	독서당로 22	중개거래	서울 용산구	23.09.26
서울특별시 용산구 동빙고동	현대플라티앙2	124.1	202312	5	200000	-	7	2004	장문로9길 65	중개거래	서울 용산구	23.12.18
서울특별시 용산구 동빙고동	힐하우스	218.48	202311	1	235000	-	4	2001	장문로9길 60	중개거래	서울 용산구	23.11.30
서울특별시 용산구 동빙고동	리버힐에이동	136.9	202309	26	345000	-	5	2000	서빙고로75가길 31	중개거래	서울 용산구	24.02.06
서울특별시 용산구 서빙고동	신동아	95.66	202405	9	250000	-	10	1984	이촌로 347	중개거래	서울 용산구	-
서울특별시 용산구 서빙고동	금호베스트빌1	84.94	202404	23	139000	-	2	2002	서빙고로51길 68-14	중개거래	서울 용산구	-
서울특별시 용산구 서빙고동	신동아	166.98	202404	23	342000	-	2	1984	이촌로 347	중개거래	서울 용산구	-
서울특별시 용산구 서빙고동	신동아	166.98	202404	11	380000	14	6	1985	이촌로 347	중개거래	서울 용산구	24.05.16
서울특별시 용산구 서빙고동	신동아	140.81	202403	16	330000	13	4	1984	이촌로 347	중개거래	서울 용산구	24.05.16
서울특별시 용산구 서빙고동	신동아	210.25	202403	12	400000	11	10	1984	이촌로 347	중개거래	서울 용산구	24.05.07
서울특별시 용산구 서빙고동	금호베스트빌1	84.94	202402	8	159000	103	16	2002	서빙고로51길 68-14	중개거래	서울 용산구	24.03.29
서울특별시 용산구 서빙고동	금호베스트빌1	156.58	202401	30	160000	102	4	2002	서빙고로51길 68-14	중개거래	서울 광진구	24.04.03
서울특별시 용산구 서빙고동	금호베스트빌1	84.94	202312	10	158000	103	18	2002	서빙고로51길 68-14	중개거래	서울 용산구	24.04.18
서울특별시 용산구 서빙고동	그린파크(코오롱하늘채)	84.99	202312	8	125000	101	8	2000	서빙고로51길 64	중개거래	서울 용산구	24.02.02
서울특별시 용산구 서빙고동	금호베스트빌1	144.45	202311	8	228000	-	16	2002	서빙고로51길 68-14	중개거래	서울 용산구	-
서울특별시 용산구 서빙고동	그린파크(코오롱하늘채)	59.98	202308	19	110000	-	12	2000	서빙고로51길 64	직거래	-	-
서울특별시 용산구 서빙고동	신동아	166.98	202308	2	397500	14	11	1985	이촌로 347	중개거래	서울 용산구	24.01.22
